ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 4.0 0.0444444444 0.0444444444 11.4 22.8 100.0 0.99999 1.0
4 0 0 6.0 0.0888888888 0.0444444444 11.4 22.8 100.0 0.99999 1.0
5 0 0 8.0 0.1333333332 0.0444444444 11.4 22.8 100.0 0.99999 1.0
6 0 0 10.0 0.1777777776 0.0444444444 11.4 22.8 100.0 0.99999 1.0
7 0 0 12.0 0.222222222 0.0444444444 11.4 22.8 100.0 0.99999 1.0
8 0 0 14.0 0.2666666664 0.0444444444 11.4 22.8 100.0 0.99999 1.0
9 0 0 16.0 0.3111111108 0.0444444444 11.4 22.8 100.0 0.99999 1.0
10 0 0 18.0 0.3555555552 0.0444444444 11.4 22.8 100.0 0.99999 1.0
11 0 0 20.0 0.3999999996 0.0444444444 11.4 22.8 100.0 0.99999 1.0
12 0 0 22.0 0.444444444 0.0444444444 11.4 22.8 100.0 0.99999 1.0
13 0 0 24.0 0.4888888884 0.0444444444 11.4 22.8 100.0 0.99999 1.0
14 0 0 26.0 0.5333333328 0.0444444444 11.4 22.8 100.0 0.99999 1.0
15 0 0 28.0 0.5777777772 0.0444444444 11.4 22.8 100.0 0.99999 1.0
16 0 0 30.0 0.6222222216 0.0444444444 11.4 22.8 100.0 0.99999 1.0
17 0 0 32.0 0.666666666 0.0444444444 11.4 22.8 100.0 0.99999 1.0
18 0 0 34.0 0.7111111104 0.0444444444 11.4 22.8 100.0 0.99999 1.0
19 0 0 36.0 0.7555555548 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 0 0 38.0 0.7999999992 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 3 0.04999999999999925 42.0 0.8444444436 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 4 0.09999999999999924 44.0 0.888888888 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 5 0.13999999999999924 46.0 0.9333333324 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 7 0.17999999999999927 49.00000000000001 0.9777777768 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 8 0.2199999999999993 51.0 1.0222222212 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 9 0.24999999999999933 53.0 1.0666666656 0.0444444444 11.4 22.8 100.0 0.99999 1.0
20 10 0.27999999999999936 55.0 1.11111111 0.0444444444 11.4 22.8 100.0 0.99999 1.0
