l_,ce,cc,z,pe,pc,dpe,dpc,avge,avgc,tot_avg
0.2666666664,0,5,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692072216917,33.95692072216917
0.3111111108,0,6,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071282269,33.95692071282269
0.2666666664,0,5,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692072216917,33.95692072216917
0.2666666664,0,5,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692072216917,33.95692072216917
0.3111111108,0,6,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071282269,33.95692071282269
0.3555555552,0,7,1.0,1,0.999999999999996,0,77.1999999999999,0,33.95692071262502,33.95692071262502
0.444444444,0,8,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262058,33.95692071262058
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.6222222216,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.5777777772,0,9,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.888888888,0,13,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
0.888888888,0,13,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.0222222212,0,14,1.0,1,0.999999999999996,0,77.1999999999999,0,33.956920712620615,33.956920712620615
1.11111111,0,15,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.9555555536,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
2.0444444424,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
2.0888888868,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
2.3111111088,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.3555555532,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.1777777756,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.22222222,0,28,1.0,1,0.999999999999999,0,77.1999999999999,0,33.9569207126205,33.9569207126205
2.3111111088,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.1333333312,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.3555555532,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.3555555532,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.3555555532,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.22222222,0,28,1.0,1,0.999999999999999,0,77.1999999999999,0,33.9569207126205,33.9569207126205
2.3555555532,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.22222222,0,28,1.0,1,0.999999999999999,0,77.1999999999999,0,33.9569207126205,33.9569207126205
2.1777777756,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
1.777777776,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
2.0888888868,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
2.0888888868,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.5999999984,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.555555554,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.2888888876,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.2444444432,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.1555555544,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.1555555544,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.1555555544,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.2888888876,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.2888888876,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.2888888876,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.2888888876,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.1999999988,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.2444444432,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.555555554,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.555555554,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5999999984,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.777777776,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5999999984,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.5999999984,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.555555554,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.3777777764,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.555555554,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6888888872,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.777777776,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.777777776,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.8666666648,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.9111111092,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
2.1777777756,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
1.9111111092,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
2.0888888868,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
2.0444444424,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
2.1333333312,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
2.3111111088,0,29,1.0,1,1.0,0,77.1999999999999,0,33.956920712620445,33.956920712620445
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
2.0888888868,0,26,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262045,33.95692071262045
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8666666648,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
2.1777777756,0,27,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620445,33.956920712620445
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.777777776,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.9111111092,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8666666648,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.9111111092,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.9555555536,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.999999998,0,25,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.9111111092,0,24,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.7333333316,0,22,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.8222222204,0,23,1.0,1,0.999999999999998,0,77.1999999999999,0,33.95692071262054,33.95692071262054
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.5999999984,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.6444444428,0,21,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.5111111096,0,20,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4666666652,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.4222222208,0,19,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
1.333333332,0,18,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262046,33.95692071262046
1.1999999988,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.2444444432,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.2444444432,0,17,1.0,1,0.999999999999996,0,77.1999999999999,0,33.9569207126206,33.9569207126206
1.1555555544,0,16,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.9333333324,0,13,1.0,1,0.999999999999999,0,77.1999999999999,0,33.956920712620466,33.956920712620466
0.9777777768,0,14,1.0,1,0.999999999999996,0,77.1999999999999,0,33.956920712620615,33.956920712620615
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
1.0222222212,0,14,1.0,1,0.999999999999996,0,77.1999999999999,0,33.956920712620615,33.956920712620615
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.666666666,0,10,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262048,33.95692071262048
0.8444444436,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7111111104,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7555555548,0,11,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
0.7999999992,0,12,1.0,1,0.999999999999999,0,77.1999999999999,0,33.95692071262047,33.95692071262047
