ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 1 1 0.0073437500000000005 0.0444444444 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 1 1 0.014687500000000001 0.0888888888 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 1 1 0.022031249999999995 0.1333333332 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 2 1.0 0.044625 0.1777777776 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 2 1.0 0.05196875 0.222222222 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 2 1.0 0.05931249999999999 0.2666666664 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 2 1.0 0.06665625 0.3111111108 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 2 1.0 0.07400000000000001 0.3555555552 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
2 2 0.94 0.08408140625 0.3999999996 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
4 2 0.8399999999999999 0.09588125 0.444444444 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.10365625 0.4888888884 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.11099999999999999 0.5333333328 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.11834375 0.5777777772 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.12568749999999998 0.6222222216 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.13303125 0.666666666 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.140375 0.7111111104 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.14771875 0.7555555548 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.15506250000000002 0.7999999992 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.16240625 0.8444444436 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 3 1.0 0.16975 0.888888888 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
3 3 0.97 0.180605390625 0.9333333324 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.1920625 0.9777777768 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.19940625 1.0222222212 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.20674999999999996 1.0666666656 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.21409375 1.11111111 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.2214375 1.1555555544 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.22878125 1.1999999988 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.23612499999999997 1.2444444432 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.24346875 1.2888888876 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.2508125 1.333333332 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.25815625 1.3777777764 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.2655 1.4222222208 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 4 1.0 0.27284375 1.4666666652 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
3 4 0.98 0.283864375 1.5111111096 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
4 4 0.95 0.295220703125 1.555555554 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.30250000000000005 1.5999999984 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.30984375000000003 1.6444444428 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.3171875 1.6888888872 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.32453125 1.7333333316 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.33187500000000003 1.777777776 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.33921875 1.8222222204 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.34656250000000005 1.8666666648 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.35390625 1.9111111092 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.36125 1.9555555536 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.36859375000000005 1.999999998 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.37593750000000004 2.0444444424 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.38328124999999996 2.0888888868 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 5 1.0 0.39062499999999994 2.1333333312 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
3 5 0.98 0.40263703125 2.1777777756 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.4129375 2.22222222 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.42028125000000005 2.2666666644 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.42762500000000003 2.3111111088 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.43496874999999996 2.3555555532 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.4423125 2.3999999976 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.44965625 2.444444442 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.45699999999999996 2.4888888864 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.46434375000000006 2.5333333308 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.47168750000000004 2.5777777752 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.47903124999999996 2.6222222196 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.486375 2.666666664 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.49371875 2.7111111084 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 6 1.0 0.5010625 2.7555555528 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
3 6 0.99 0.511917890625 2.7999999972 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
3 6 0.98 0.5214096875 2.8444444416 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 7 1.0 0.53071875 2.888888886 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 7 1.0 0.5380625 2.9333333304 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
0 7 1.0 0.54540625 2.9777777748 0.0444444444 18.1 22.8 100.0 0.99999 0.0625
