ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 0.170375 0.0444444444 0.0444444444 18.1 22.8 100.0 0.99 0.0
3 0 0 0.34075 0.0888888888 0.0444444444 18.1 22.8 100.0 0.99 0.0
4 0 0 0.5111249999999999 0.1333333332 0.0444444444 18.1 22.8 100.0 0.99 0.0
5 0 0 0.6815 0.1777777776 0.0444444444 18.1 22.8 100.0 0.99 0.0
6 0 0 0.851875 0.222222222 0.0444444444 18.1 22.8 100.0 0.99 0.0
7 0 0 1.0222499999999999 0.2666666664 0.0444444444 18.1 22.8 100.0 0.99 0.0
8 0 0 1.192625 0.3111111108 0.0444444444 18.1 22.8 100.0 0.99 0.0
9 0 0 1.363 0.3555555552 0.0444444444 18.1 22.8 100.0 0.99 0.0
10 0 0 1.5333750000000002 0.3999999996 0.0444444444 18.1 22.8 100.0 0.99 0.0
11 0 0 1.70375 0.444444444 0.0444444444 18.1 22.8 100.0 0.99 0.0
12 0 0 1.874125 0.4888888884 0.0444444444 18.1 22.8 100.0 0.99 0.0
13 0 0 2.0444999999999998 0.5333333328 0.0444444444 18.1 22.8 100.0 0.99 0.0
14 0 0 2.214875 0.5777777772 0.0444444444 18.1 22.8 100.0 0.99 0.0
15 0 0 2.38525 0.6222222216 0.0444444444 18.1 22.8 100.0 0.99 0.0
16 0 0 2.555625 0.666666666 0.0444444444 18.1 22.8 100.0 0.99 0.0
17 0 0 2.726 0.7111111104 0.0444444444 18.1 22.8 100.0 0.99 0.0
18 0 0 2.896375 0.7555555548 0.0444444444 18.1 22.8 100.0 0.99 0.0
19 0 0 3.0667500000000003 0.7999999992 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 1 0.01 3.2270787500000004 0.8444444436 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 2 0.050000000000000044 3.3546250000000004 0.888888888 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 3 0.09523809523809534 3.472125 0.9333333324 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 4 0.13636363636363646 3.589625 0.9777777768 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 5 0.17391304347826098 3.707125 1.0222222212 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 6 0.20833333333333337 3.8246249999999993 1.0666666656 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 7 0.24 3.9421250000000003 1.11111111 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 8 0.2692307692307693 4.059625 1.1555555544 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 9 0.2962962962962964 4.177125 1.1999999988 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 10 0.3214285714285714 4.294625 1.2444444432 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 11 0.3448275862068966 4.412125 1.2888888876 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 12 0.3666666666666667 4.529624999999999 1.333333332 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 13 0.3870967741935485 4.647125 1.3777777764 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 14 0.40625 4.764625 1.4222222208 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 15 0.4242424242424243 4.882125 1.4666666652 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 16 0.4411764705882354 4.999625 1.5111111096 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 17 0.4571428571428572 5.117125 1.555555554 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 18 0.4722222222222222 5.234625 1.5999999984 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 19 0.4864864864864865 5.352125 1.6444444428 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 21 0.5 5.469625000000001 1.6888888872 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 22 0.5128205128205128 5.587125 1.7333333316 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 23 0.525 5.704625 1.777777776 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 24 0.5365853658536586 5.822125 1.8222222204 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 25 0.5476190476190477 5.939625 1.8666666648 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 26 0.558139534883721 6.057124999999999 1.9111111092 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 27 0.5681818181818182 6.174625 1.9555555536 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 28 0.5777777777777778 6.292125 1.999999998 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 29 0.5869565217391305 6.409625 2.0444444424 0.0444444444 18.1 22.8 100.0 0.99 0.0
20 30 0.5957446808510638 6.527124999999999 2.0888888868 0.0444444444 18.1 22.8 100.0 0.99 0.0
