ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 5 1.0 0.11750000000000001 11.6713352007 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 9 1.0 0.23500000000000001 23.3426704014 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 12 1.0 0.3524999999999999 35.0140056021 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 16 1.0 0.47000000000000003 46.6853408028 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 20 1.0 0.5875 58.3566760035 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 24 1.0 0.7049999999999998 70.0280112042 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 27 1.0 0.8224999999999999 81.6993464049 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 31 1.0 0.9400000000000001 93.3706816056 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 34 1.0 1.0574999999999999 105.0420168063 11.6713352007 18.1 49.5 100.0 0.99999 0.0
0 38 1.0 1.175 116.713352007 11.6713352007 18.1 49.5 100.0 0.99999 0.0
2 40 0.96 1.315765 128.3846872077 11.6713352007 18.1 49.5 100.0 0.99999 0.0
6 40 0.8799999999999999 1.4861399999999998 140.0560224084 11.6713352007 18.1 49.5 100.0 0.99999 0.0
9 40 0.8099999999999998 1.6581012500000003 151.7273576091 11.6713352007 18.1 49.5 100.0 0.99999 0.0
13 40 0.7499999999999998 1.8300625 163.3986928098 11.6713352007 18.1 49.5 100.0 0.99999 0.0
16 40 0.6999999999999997 2.0004375000000003 175.0700280105 11.6713352007 18.1 49.5 100.0 0.99999 0.0
20 40 0.6599999999999997 2.1676400000000005 186.7413632112 11.6713352007 18.1 49.5 100.0 0.99999 0.0
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
