ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 1003.0000000000001 0.0444444444 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
4 0 0 2004.0000000000002 0.0888888888 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
5 0 0 3005.0 0.1333333332 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
6 0 0 4006.0000000000005 0.1777777776 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
7 0 0 5007.000000000001 0.222222222 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
9 0 0 6009.0 0.2666666664 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
10 0 0 7010.0 0.3111111108 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
11 0 0 8011.000000000001 0.3555555552 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
12 0 0 9012.000000000002 0.3999999996 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
13 0 0 10013.000000000002 0.444444444 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
14 0 0 11014.000000000002 0.4888888884 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
15 0 0 12015.0 0.5333333328 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
16 0 0 13016.000000000002 0.5777777772 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
17 0 0 14017.0 0.6222222216 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
18 0 0 15018.000000000002 0.666666666 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
19 0 0 16019.000000000002 0.7111111104 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 0 0 17020.000000000004 0.7555555548 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 2 0.019999999999999248 19832.000000868735 0.7999999992 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 4 0.06999999999999926 25694.000003201534 0.8444444436 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 5 0.11999999999999923 32050.00000577193 0.888888888 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 6 0.15999999999999925 37856.00000807832 0.9333333324 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 7 0.1999999999999993 44062.000010576725 0.9777777768 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 8 0.23999999999999932 50668.00001326713 1.0222222212 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 9 0.26999999999999935 56474.00001557352 1.0666666656 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 10 0.2999999999999994 62580.00001802392 1.11111111 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 11 0.3199999999999994 67686.00001999433 1.1555555544 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 12 0.3499999999999994 74342.00002270873 1.1999999988 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 13 0.36999999999999944 79898.00002489513 1.2444444432 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 14 0.38999999999999946 85654.00002717752 1.2888888876 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 15 0.4199999999999995 93110.00003027593 1.333333332 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 16 0.4299999999999995 97766.00003203034 1.3777777764 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
20 17 0.4499999999999995 104122.00003460073 1.4222222208 0.0444444444 20.52 22.8 100.0 0.99999 0.1666666666
