ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 2 1.0 33.9999999999 0.0444444444 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 3 1.0 67.66666666649999 0.0888888888 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 4 1.0 101.33333333309999 0.1333333332 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 5 1.0 134.99999999969998 0.1777777776 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 6 1.0 168.6666666663 0.222222222 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 7 1.0 202.33333333289997 0.2666666664 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 8 1.0 235.9999999995 0.3111111108 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 9 1.0 269.66666666609996 0.3555555552 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 10 1.0 303.33333333269997 0.3999999996 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 11 1.0 336.9999999993 0.444444444 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 12 1.0 370.6666666659 0.4888888884 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 13 1.0 404.33333333249993 0.5333333328 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 14 1.0 437.9999999991 0.5777777772 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 15 1.0 471.6666666657 0.6222222216 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 16 1.0 505.33333333229996 0.666666666 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 17 1.0 538.9999999989 0.7111111104 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 18 1.0 572.6666666655 0.7555555548 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 19 1.0 606.3333333321 0.7999999992 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 21 1.0 640.333333332 0.8444444436 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 22 1.0 673.9999999986 0.888888888 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 23 1.0 707.6666666652001 0.9333333324 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 24 1.0 741.3333333318 0.9777777768 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 25 1.0 774.9999999984 1.0222222212 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 26 1.0 808.6666666649999 1.0666666656 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 27 1.0 842.3333333316 1.11111111 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 28 1.0 875.9999999982 1.1555555544 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 29 1.0 909.6666666648 1.1999999988 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 30 1.0 943.3333333314 1.2444444432 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 31 1.0 976.999999998 1.2888888876 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 32 1.0 1010.6666666645999 1.333333332 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 33 1.0 1044.3333333312 1.3777777764 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 34 1.0 1077.9999999978 1.4222222208 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 35 1.0 1111.6666666644 1.4666666652 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 36 1.0 1145.333333331 1.5111111096 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 37 1.0 1178.9999999975998 1.555555554 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 38 1.0 1212.6666666642 1.5999999984 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 39 1.0 1246.3333333308 1.6444444428 0.0444444444 9.12 22.8 150.0 0.99 3.0
0 40 1.0 1279.9999999974 1.6888888872 0.0444444444 9.12 22.8 150.0 0.99 3.0
2 40 0.97 1393.3333333304217 1.7333333316 0.0444444444 9.12 22.8 150.0 0.99 3.0
3 40 0.95 1482.9999999969 1.777777776 0.0444444444 9.12 22.8 150.0 0.99 3.0
4 40 0.93 1575.3333333300418 1.8222222204 0.0444444444 9.12 22.8 150.0 0.99 3.0
5 40 0.9 1698.3333333298199 1.8666666648 0.0444444444 9.12 22.8 150.0 0.99 3.0
6 40 0.88 1796.6666666629558 1.9111111092 0.0444444444 9.12 22.8 150.0 0.99 3.0
7 40 0.86 1897.666666662756 1.9555555536 0.0444444444 9.12 22.8 150.0 0.99 3.0
8 40 0.84 2001.33333332922 1.999999998 0.0444444444 9.12 22.8 150.0 0.99 3.0
9 40 0.83 2076.999999995712 2.0444444424 0.0444444444 9.12 22.8 150.0 0.99 3.0
10 40 0.81 2185.3333333288374 2.0888888868 0.0444444444 9.12 22.8 150.0 0.99 3.0
11 40 0.79 2296.3333333286273 2.1333333312 0.0444444444 9.12 22.8 150.0 0.99 3.0
12 40 0.77 2409.9999999950824 2.1777777756 0.0444444444 9.12 22.8 150.0 0.99 3.0
13 40 0.76 2492.9999999948996 2.22222222 0.0444444444 9.12 22.8 150.0 0.99 3.0
14 40 0.74 2611.333333328016 2.2666666644 0.0444444444 9.12 22.8 150.0 0.99 3.0
15 40 0.73 2697.6666666611636 2.3111111088 0.0444444444 9.12 22.8 150.0 0.99 3.0
16 40 0.72 2785.3333333276432 2.3555555532 0.0444444444 9.12 22.8 150.0 0.99 3.0
18 40 0.7 2911.3333333273204 2.3999999976 0.0444444444 9.12 22.8 150.0 0.99 3.0
18 40 0.69 3001.3333333272303 2.444444442 0.0444444444 9.12 22.8 150.0 0.99 3.0
19 40 0.68 3093.6666666603714 2.4888888864 0.0444444444 9.12 22.8 150.0 0.99 3.0
20 40 0.67 3187.3333333268456 2.5333333308 0.0444444444 9.12 22.8 150.0 0.99 3.0
