ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 12.222222221740006 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 9.0
5 0 0 23.222222221540015 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 9.0
7 0 0 34.39999999911602 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 9.0
8 0 0 46.22222222104003 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 9.0
9 0 0 57.22222222084004 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 9.0
10 0 0 68.39999999841604 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 9.0
11 0 0 79.75555555376805 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 9.0
12 0 0 90.57777777579206 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 9.0
13 0 0 101.39999999781608 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 9.0
14 0 0 112.22222221984008 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 9.0
16 0 0 125.99999999730001 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 9.0
17 0 0 136.9999999971 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 9.0
18 0 0 147.99999999690002 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 9.0
19 0 0 158.9999999967 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 9.0
20 0 0 169.9999999965 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 9.0
