ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 4.0 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
5 0 0 7.0 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
6 0 0 9.0 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
7 0 0 11.0 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
8 0 0 13.0 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
9 0 0 15.0 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
10 0 0 17.0 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
11 0 0 19.0 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
12 0 0 21.0 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
13 0 0 23.0 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
15 0 0 26.0 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
16 0 0 28.0 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
17 0 0 30.0 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
18 0 0 32.0 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
19 0 0 34.0 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
20 0 0 36.0 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 0.1111111111
