ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 102.0 0.0444444444 0.0444444444 6.84 22.8 100.0 0.999 1.0
3 0 0 203.0 0.0888888888 0.0444444444 6.84 22.8 100.0 0.999 1.0
4 0 0 304.0 0.1333333332 0.0444444444 6.84 22.8 100.0 0.999 1.0
5 0 0 405.0 0.1777777776 0.0444444444 6.84 22.8 100.0 0.999 1.0
6 0 0 506.00000000000006 0.222222222 0.0444444444 6.84 22.8 100.0 0.999 1.0
8 0 0 608.0 0.2666666664 0.0444444444 6.84 22.8 100.0 0.999 1.0
9 0 0 709.0 0.3111111108 0.0444444444 6.84 22.8 100.0 0.999 1.0
10 0 0 810.0 0.3555555552 0.0444444444 6.84 22.8 100.0 0.999 1.0
11 0 0 911.0 0.3999999996 0.0444444444 6.84 22.8 100.0 0.999 1.0
12 0 0 1012.0000000000001 0.444444444 0.0444444444 6.84 22.8 100.0 0.999 1.0
13 0 0 1113.0 0.4888888884 0.0444444444 6.84 22.8 100.0 0.999 1.0
14 0 0 1214.0 0.5333333328 0.0444444444 6.84 22.8 100.0 0.999 1.0
15 0 0 1315.0000000000002 0.5777777772 0.0444444444 6.84 22.8 100.0 0.999 1.0
16 0 0 1416.0 0.6222222216 0.0444444444 6.84 22.8 100.0 0.999 1.0
17 0 0 1517.0 0.666666666 0.0444444444 6.84 22.8 100.0 0.999 1.0
18 0 0 1618.0 0.7111111104 0.0444444444 6.84 22.8 100.0 0.999 1.0
18 0 0 1718.0000000000002 0.7555555548 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 0 0 1820.0 0.7999999992 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 1 0.009999999999999247 1921.0000000000002 0.8444444436 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 22 1.0 2022.0000000000002 0.888888888 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 23 1.0 2123.0 0.9333333324 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 24 1.0 2224.0 0.9777777768 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 25 1.0 2325.0000000000005 1.0222222212 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 26 1.0 2426.0 1.0666666656 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 27 1.0 2527.0 1.11111111 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 28 1.0 2628.0000000000005 1.1555555544 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 29 1.0 2729.0 1.1999999988 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 30 1.0 2830.0 1.2444444432 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 31 1.0 2931.0 1.2888888876 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 32 1.0 3032.0 1.333333332 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 33 1.0 3133.0000000000005 1.3777777764 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 34 1.0 3234.0 1.4222222208 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 35 1.0 3335.0000000000005 1.4666666652 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 36 1.0 3436.0000000000005 1.5111111096 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 37 1.0 3537.0 1.555555554 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 38 1.0 3638.0 1.5999999984 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 39 1.0 3739.0 1.6444444428 0.0444444444 6.84 22.8 100.0 0.999 1.0
0 40 1.0 3840.0000000000005 1.6888888872 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 22 0.5199999999999996 3942.0 1.7333333316 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 23 0.5299999999999996 4043.0000000000005 1.777777776 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 24 0.5399999999999997 4144.0 1.8222222204 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 25 0.5599999999999997 4245.0 1.8666666648 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 26 0.5699999999999997 4346.0 1.9111111092 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 27 0.5799999999999997 4447.0 1.9555555536 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 28 0.5899999999999997 4548.000000000001 1.999999998 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 29 0.5899999999999997 4649.000000000001 2.0444444424 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 30 0.5999999999999999 4750.0 2.0888888868 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 31 0.6099999999999999 4851.0 2.1333333312 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 32 0.6199999999999999 4952.0 2.1777777756 0.0444444444 6.84 22.8 100.0 0.999 1.0
18 35 0.6599999999999999 5053.0 2.22222222 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 34 0.6299999999999999 5154.000000000001 2.2666666644 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 36 0.6399999999999999 5256.000000000001 2.3111111088 0.0444444444 6.84 22.8 100.0 0.999 1.0
18 38 0.6799999999999999 5356.0 2.3555555532 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 38 0.6599999999999999 5458.0 2.3999999976 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 39 0.6599999999999999 5559.0 2.444444442 0.0444444444 6.84 22.8 100.0 0.999 1.0
19 40 0.68 5659.0 2.4888888864 0.0444444444 6.84 22.8 100.0 0.999 1.0
20 40 0.67 5760.000000000001 2.5333333308 0.0444444444 6.84 22.8 100.0 0.999 1.0
