ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 85.85714285586005 0.0444444444 0.0444444444 2.28 22.8 50.0 0.99 7.0
4 0 0 186.85714285536014 0.0888888888 0.0444444444 2.28 22.8 50.0 0.99 7.0
5 0 0 289.5714285691442 0.1333333332 0.0444444444 2.28 22.8 50.0 0.99 7.0
6 0 0 388.85714285436023 0.1777777776 0.0444444444 2.28 22.8 50.0 0.99 7.0
7 0 0 489.85714285386035 0.222222222 0.0444444444 2.28 22.8 50.0 0.99 7.0
8 0 0 592.5714285676443 0.2666666664 0.0444444444 2.28 22.8 50.0 0.99 7.0
9 0 0 696.9999999957124 0.3111111108 0.0444444444 2.28 22.8 50.0 0.99 7.0
10 0 0 796.2857142809286 0.3555555552 0.0444444444 2.28 22.8 50.0 0.99 7.0
11 0 0 895.5714285661446 0.3999999996 0.0444444444 2.28 22.8 50.0 0.99 7.0
12 0 0 994.8571428513609 0.444444444 0.0444444444 2.28 22.8 50.0 0.99 7.0
13 0 0 1112.9999999937 0.4888888884 0.0444444444 2.28 22.8 50.0 0.99 7.0
15 0 0 1214.9999999928 0.5333333328 0.0444444444 2.28 22.8 50.0 0.99 7.0
16 0 0 1315.9999999923002 0.5777777772 0.0444444444 2.28 22.8 50.0 0.99 7.0
17 0 0 1416.9999999917998 0.6222222216 0.0444444444 2.28 22.8 50.0 0.99 7.0
17 0 0 1516.9999999917 0.666666666 0.0444444444 2.28 22.8 50.0 0.99 7.0
19 0 0 1618.9999999908 0.7111111104 0.0444444444 2.28 22.8 50.0 0.99 7.0
19 0 0 1718.9999999907002 0.7555555548 0.0444444444 2.28 22.8 50.0 0.99 7.0
