ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 13.0 0.0444444444 0.0444444444 6.84 22.8 100.0 0.99999 1.0
4 0 0 24.0 0.0888888888 0.0444444444 6.84 22.8 100.0 0.99999 1.0
5 0 0 35.0 0.1333333332 0.0444444444 6.84 22.8 100.0 0.99999 1.0
6 0 0 46.0 0.1777777776 0.0444444444 6.84 22.8 100.0 0.99999 1.0
7 0 0 57.0 0.222222222 0.0444444444 6.84 22.8 100.0 0.99999 1.0
8 0 0 68.0 0.2666666664 0.0444444444 6.84 22.8 100.0 0.99999 1.0
9 0 0 79.0 0.3111111108 0.0444444444 6.84 22.8 100.0 0.99999 1.0
10 0 0 90.0 0.3555555552 0.0444444444 6.84 22.8 100.0 0.99999 1.0
11 0 0 101.0 0.3999999996 0.0444444444 6.84 22.8 100.0 0.99999 1.0
12 0 0 112.0 0.444444444 0.0444444444 6.84 22.8 100.0 0.99999 1.0
13 0 0 123.0 0.4888888884 0.0444444444 6.84 22.8 100.0 0.99999 1.0
14 0 0 134.0 0.5333333328 0.0444444444 6.84 22.8 100.0 0.99999 1.0
15 0 0 145.0 0.5777777772 0.0444444444 6.84 22.8 100.0 0.99999 1.0
16 0 0 156.0 0.6222222216 0.0444444444 6.84 22.8 100.0 0.99999 1.0
17 0 0 167.00000000000003 0.666666666 0.0444444444 6.84 22.8 100.0 0.99999 1.0
18 0 0 178.0 0.7111111104 0.0444444444 6.84 22.8 100.0 0.99999 1.0
19 0 0 189.0 0.7555555548 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 0 0 200.0 0.7999999992 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 22 1.0 212.00000000000003 0.8444444436 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 23 1.0 223.0 0.888888888 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 24 1.0 234.0 0.9333333324 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 25 1.0 245.0 0.9777777768 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 26 1.0 256.0 1.0222222212 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 27 1.0 267.0 1.0666666656 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 28 1.0 278.0 1.11111111 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 29 1.0 289.0 1.1555555544 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 30 1.0 300.00000000000006 1.1999999988 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 31 1.0 311.0 1.2444444432 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 32 1.0 322.0 1.2888888876 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 33 1.0 333.00000000000006 1.333333332 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 34 1.0 344.00000000000006 1.3777777764 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 34 1.0 354.0 1.4222222208 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 35 1.0 365.0 1.4666666652 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 36 1.0 376.0 1.5111111096 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 37 1.0 387.0 1.555555554 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 38 1.0 398.0 1.5999999984 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 39 1.0 409.00000000000006 1.6444444428 0.0444444444 6.84 22.8 100.0 0.99999 1.0
0 40 1.0 420.00000000000006 1.6888888872 0.0444444444 6.84 22.8 100.0 0.99999 1.0
10 33 0.7899999999999998 433.00000000000006 1.7333333316 0.0444444444 6.84 22.8 100.0 0.99999 1.0
15 29 0.6699999999999997 444.0 1.777777776 0.0444444444 6.84 22.8 100.0 0.99999 1.0
12 33 0.7499999999999999 455.00000000000006 1.8222222204 0.0444444444 6.84 22.8 100.0 0.99999 1.0
14 32 0.7099999999999999 466.0 1.8666666648 0.0444444444 6.84 22.8 100.0 0.99999 1.0
13 34 0.7399999999999999 477.0 1.9111111092 0.0444444444 6.84 22.8 100.0 0.99999 1.0
18 30 0.6299999999999998 488.0 1.9555555536 0.0444444444 6.84 22.8 100.0 0.99999 1.0
15 34 0.7099999999999999 499.0000000000001 1.999999998 0.0444444444 6.84 22.8 100.0 0.99999 1.0
18 32 0.6499999999999998 510.0 2.0444444424 0.0444444444 6.84 22.8 100.0 0.99999 1.0
17 34 0.6799999999999999 521.0 2.0888888868 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 32 0.6199999999999999 532.0 2.1333333312 0.0444444444 6.84 22.8 100.0 0.99999 1.0
19 34 0.6499999999999999 543.0 2.1777777756 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 34 0.6399999999999999 554.0 2.22222222 0.0444444444 6.84 22.8 100.0 0.99999 1.0
19 36 0.6699999999999999 565.0000000000001 2.2666666644 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 36 0.6499999999999999 576.0 2.3111111088 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 37 0.6599999999999999 587.0 2.3555555532 0.0444444444 6.84 22.8 100.0 0.99999 1.0
18 40 0.7 598.0000000000001 2.3999999976 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 39 0.6699999999999999 609.0 2.444444442 0.0444444444 6.84 22.8 100.0 0.99999 1.0
20 40 0.68 620.0 2.4888888864 0.0444444444 6.84 22.8 100.0 0.99999 1.0
