ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 3.833333331800001 0.0444444444 0.0444444444 4.56 22.8 50.0 0.99 6.0
4 0 0 5.833333331000002 0.0888888888 0.0444444444 4.56 22.8 50.0 0.99 6.0
5 0 0 7.849999996860003 0.1333333332 0.0444444444 4.56 22.8 50.0 0.99 6.0
6 0 0 9.833333329400004 0.1777777776 0.0444444444 4.56 22.8 50.0 0.99 6.0
7 0 0 11.833333328600004 0.222222222 0.0444444444 4.56 22.8 50.0 0.99 6.0
9 0 0 13.849999994460006 0.2666666664 0.0444444444 4.56 22.8 50.0 0.99 6.0
10 0 0 15.883333326980006 0.3111111108 0.0444444444 4.56 22.8 50.0 0.99 6.0
11 0 0 17.866666659520007 0.3555555552 0.0444444444 4.56 22.8 50.0 0.99 6.0
12 0 0 19.84999999206001 0.3999999996 0.0444444444 4.56 22.8 50.0 0.99 6.0
13 0 0 21.83333332460001 0.444444444 0.0444444444 4.56 22.8 50.0 0.99 6.0
14 0 0 24.999999990000003 0.4888888884 0.0444444444 4.56 22.8 50.0 0.99 6.0
15 0 0 26.999999989200003 0.5333333328 0.0444444444 4.56 22.8 50.0 0.99 6.0
16 0 0 28.999999988400006 0.5777777772 0.0444444444 4.56 22.8 50.0 0.99 6.0
17 0 0 30.999999987600006 0.6222222216 0.0444444444 4.56 22.8 50.0 0.99 6.0
18 0 0 32.999999986800006 0.666666666 0.0444444444 4.56 22.8 50.0 0.99 6.0
19 0 0 34.999999986000006 0.7111111104 0.0444444444 4.56 22.8 50.0 0.99 6.0
20 0 0 36.999999985200006 0.7555555548 0.0444444444 4.56 22.8 50.0 0.99 6.0
