ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 102.0 0.0444444444 0.0444444444 13.68 22.8 150.0 0.99 1.0
3 0 0 203.0 0.0888888888 0.0444444444 13.68 22.8 150.0 0.99 1.0
4 0 0 304.0 0.1333333332 0.0444444444 13.68 22.8 150.0 0.99 1.0
5 0 0 405.0 0.1777777776 0.0444444444 13.68 22.8 150.0 0.99 1.0
6 0 0 506.00000000000006 0.222222222 0.0444444444 13.68 22.8 150.0 0.99 1.0
7 0 0 607.0 0.2666666664 0.0444444444 13.68 22.8 150.0 0.99 1.0
8 0 0 708.0 0.3111111108 0.0444444444 13.68 22.8 150.0 0.99 1.0
9 0 0 809.0 0.3555555552 0.0444444444 13.68 22.8 150.0 0.99 1.0
10 0 0 910.0 0.3999999996 0.0444444444 13.68 22.8 150.0 0.99 1.0
11 0 0 1011.0000000000001 0.444444444 0.0444444444 13.68 22.8 150.0 0.99 1.0
12 0 0 1112.0 0.4888888884 0.0444444444 13.68 22.8 150.0 0.99 1.0
13 0 0 1213.0 0.5333333328 0.0444444444 13.68 22.8 150.0 0.99 1.0
14 0 0 1314.0000000000002 0.5777777772 0.0444444444 13.68 22.8 150.0 0.99 1.0
15 0 0 1415.0 0.6222222216 0.0444444444 13.68 22.8 150.0 0.99 1.0
16 0 0 1516.0 0.666666666 0.0444444444 13.68 22.8 150.0 0.99 1.0
17 0 0 1617.0 0.7111111104 0.0444444444 13.68 22.8 150.0 0.99 1.0
18 0 0 1718.0000000000002 0.7555555548 0.0444444444 13.68 22.8 150.0 0.99 1.0
19 0 0 1819.0 0.7999999992 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 1 0.009999999999999247 1921.0000000000002 0.8444444436 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 2 0.059999999999999255 2022.0 0.888888888 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 3 0.09999999999999924 2123.0 0.9333333324 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 4 0.13999999999999924 2224.0 0.9777777768 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 5 0.17999999999999927 2325.0000000000005 1.0222222212 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 6 0.2099999999999993 2426.0 1.0666666656 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 7 0.24999999999999933 2527.0 1.11111111 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 8 0.26999999999999935 2628.0000000000005 1.1555555544 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 9 0.2999999999999994 2729.0 1.1999999988 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 10 0.3299999999999994 2830.0 1.2444444432 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 11 0.3499999999999994 2931.0 1.2888888876 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 12 0.36999999999999944 3032.0 1.333333332 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 13 0.38999999999999946 3133.0000000000005 1.3777777764 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 14 0.4099999999999995 3234.0 1.4222222208 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 15 0.4299999999999995 3335.0000000000005 1.4666666652 0.0444444444 13.68 22.8 150.0 0.99 1.0
19 17 0.46999999999999953 3436.0000000000005 1.5111111096 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 17 0.4599999999999995 3537.0 1.555555554 0.0444444444 13.68 22.8 150.0 0.99 1.0
19 19 0.49999999999999956 3638.0 1.5999999984 0.0444444444 13.68 22.8 150.0 0.99 1.0
16 23 0.5899999999999996 3739.0 1.6444444428 0.0444444444 13.68 22.8 150.0 0.99 1.0
0 40 1.0 3840.0000000000005 1.6888888872 0.0444444444 13.68 22.8 150.0 0.99 1.0
20 22 0.5199999999999996 3942.0 1.7333333316 0.0444444444 13.68 22.8 150.0 0.99 1.0
