ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 12.0 0.0444444444 0.0444444444 11.4 22.8 150.0 0.99 0.1
3 0 0 23.0 0.0888888888 0.0444444444 11.4 22.8 150.0 0.99 0.1
4 0 0 34.0 0.1333333332 0.0444444444 11.4 22.8 150.0 0.99 0.1
5 0 0 45.0 0.1777777776 0.0444444444 11.4 22.8 150.0 0.99 0.1
6 0 0 56.0 0.222222222 0.0444444444 11.4 22.8 150.0 0.99 0.1
7 0 0 67.0 0.2666666664 0.0444444444 11.4 22.8 150.0 0.99 0.1
8 0 0 78.0 0.3111111108 0.0444444444 11.4 22.8 150.0 0.99 0.1
9 0 0 89.0 0.3555555552 0.0444444444 11.4 22.8 150.0 0.99 0.1
10 0 0 100.0 0.3999999996 0.0444444444 11.4 22.8 150.0 0.99 0.1
11 0 0 111.0 0.444444444 0.0444444444 11.4 22.8 150.0 0.99 0.1
12 0 0 122.0 0.4888888884 0.0444444444 11.4 22.8 150.0 0.99 0.1
13 0 0 133.0 0.5333333328 0.0444444444 11.4 22.8 150.0 0.99 0.1
14 0 0 144.0 0.5777777772 0.0444444444 11.4 22.8 150.0 0.99 0.1
15 0 0 155.0 0.6222222216 0.0444444444 11.4 22.8 150.0 0.99 0.1
16 0 0 166.00000000000003 0.666666666 0.0444444444 11.4 22.8 150.0 0.99 0.1
17 0 0 177.0 0.7111111104 0.0444444444 11.4 22.8 150.0 0.99 0.1
18 0 0 188.0 0.7555555548 0.0444444444 11.4 22.8 150.0 0.99 0.1
19 0 0 199.0 0.7999999992 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 1 0.009999999999999247 237.09999999999874 0.8444444436 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 2 0.059999999999999255 347.99999999999864 0.888888888 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 3 0.09999999999999924 448.9999999999986 0.9333333324 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 4 0.13999999999999924 557.1999999999985 0.9777777768 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 5 0.17999999999999927 672.5999999999985 1.0222222212 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 6 0.2099999999999993 773.5999999999984 1.0666666656 0.0444444444 11.4 22.8 150.0 0.99 0.1
20 7 0.24999999999999933 902.4999999999984 1.11111111 0.0444444444 11.4 22.8 150.0 0.99 0.1
