ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 89.66666666628004 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 3.0
5 0 0 190.66666666608006 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 3.0
6 0 0 293.9999999991121 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 3.0
7 0 0 393.6666666655801 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 3.0
8 0 0 494.66666666538015 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 3.0
9 0 0 596.9999999985122 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 3.0
10 0 0 700.6666666649763 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 3.0
11 0 0 800.3333333314442 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 3.0
12 0 0 899.9999999979124 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 3.0
13 0 0 999.6666666643804 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 3.0
15 0 0 1114.9999999973998 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 3.0
16 0 0 1215.9999999971997 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 3.0
17 0 0 1316.9999999969998 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 3.0
18 0 0 1417.9999999968 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 3.0
19 0 0 1518.9999999965999 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 3.0
20 0 0 1619.9999999963998 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 3.0
