ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 3 1.0 167.1666666664 0.0444444444 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 4 1.0 333.9999999996 0.0888888888 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 5 1.0 500.83333333279995 0.1333333332 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 6 1.0 667.6666666660001 0.1777777776 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 7 1.0 834.4999999992 0.222222222 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 8 1.0 1001.3333333323999 0.2666666664 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 9 1.0 1168.1666666656 0.3111111108 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 10 1.0 1334.9999999988001 0.3555555552 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 11 1.0 1501.8333333320002 0.3999999996 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 12 1.0 1668.6666666652002 0.444444444 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 13 1.0 1835.4999999984 0.4888888884 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 14 1.0 2002.3333333315998 0.5333333328 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 15 1.0 2169.1666666648002 0.5777777772 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 16 1.0 2335.999999998 0.6222222216 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 17 1.0 2502.8333333312003 0.666666666 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 18 1.0 2669.6666666644 0.7111111104 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 19 1.0 2836.4999999976003 0.7555555548 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 20 1.0 3003.3333333308005 0.7999999992 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 21 1.0 3170.166666664 0.8444444436 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 22 1.0 3336.9999999972 0.888888888 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 23 1.0 3503.8333333304004 0.9333333324 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 24 1.0 3670.6666666636 0.9777777768 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 25 1.0 3837.4999999968004 1.0222222212 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 26 1.0 4004.3333333299997 1.0666666656 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 27 1.0 4171.1666666632 1.11111111 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 28 1.0 4337.9999999964 1.1555555544 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 29 1.0 4504.833333329601 1.1999999988 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 30 1.0 4671.6666666628 1.2444444432 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 31 1.0 4838.499999996 1.2888888876 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 32 1.0 5005.333333329201 1.333333332 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 33 1.0 5172.1666666624005 1.3777777764 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 34 1.0 5338.9999999956 1.4222222208 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 35 1.0 5505.8333333288 1.4666666652 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 36 1.0 5672.666666662 1.5111111096 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 37 1.0 5839.499999995201 1.555555554 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 38 1.0 6006.333333328401 1.5999999984 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 39 1.0 6173.166666661601 1.6444444428 0.0444444444 13.68 22.8 100.0 0.999 6.0
0 40 1.0 6339.9999999948 1.6888888872 0.0444444444 13.68 22.8 100.0 0.999 6.0
3 40 0.97 7484.666666659812 1.7333333316 0.0444444444 13.68 22.8 100.0 0.999 6.0
4 40 0.95 8343.999999992402 1.777777776 0.0444444444 13.68 22.8 100.0 0.999 6.0
4 40 0.93 9235.666666658708 1.8222222204 0.0444444444 13.68 22.8 100.0 0.999 6.0
6 40 0.9 10512.666666657402 1.8666666648 0.0444444444 13.68 22.8 100.0 0.999 6.0
7 40 0.88 11480.33333332328 1.9111111092 0.0444444444 13.68 22.8 100.0 0.999 6.0
8 40 0.86 12481.33333332248 1.9555555536 0.0444444444 13.68 22.8 100.0 0.999 6.0
9 40 0.84 13515.666666655 1.999999998 0.0444444444 13.68 22.8 100.0 0.999 6.0
9 40 0.83 14198.999999988064 2.0444444424 0.0444444444 13.68 22.8 100.0 0.999 6.0
11 40 0.81 15292.66666665349 2.0888888868 0.0444444444 13.68 22.8 100.0 0.999 6.0
12 40 0.79 16418.666666652636 2.1333333312 0.0444444444 13.68 22.8 100.0 0.999 6.0
13 40 0.77 17577.999999985113 2.1777777756 0.0444444444 13.68 22.8 100.0 0.999 6.0
14 40 0.76 18353.9999999844 2.22222222 0.0444444444 13.68 22.8 100.0 0.999 6.0
15 40 0.74 19571.666666650184 2.2666666644 0.0444444444 13.68 22.8 100.0 0.999 6.0
16 40 0.73 20389.333333316124 2.3111111088 0.0444444444 13.68 22.8 100.0 0.999 6.0
17 40 0.72 21223.66666664872 2.3555555532 0.0444444444 13.68 22.8 100.0 0.999 6.0
18 40 0.7 22524.666666647805 2.3999999976 0.0444444444 13.68 22.8 100.0 0.999 6.0
19 40 0.69 23400.666666647056 2.444444442 0.0444444444 13.68 22.8 100.0 0.999 6.0
20 40 0.68 24293.33333331296 2.4888888864 0.0444444444 13.68 22.8 100.0 0.999 6.0
20 40 0.67 25201.666666645935 2.5333333308 0.0444444444 13.68 22.8 100.0 0.999 6.0
