ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 3.822222221840001 0.0444444444 0.0444444444 2.28 22.8 50.0 0.99 9.0
4 0 0 5.822222221640002 0.0888888888 0.0444444444 2.28 22.8 50.0 0.99 9.0
5 0 0 7.839999999216003 0.1333333332 0.0444444444 2.28 22.8 50.0 0.99 9.0
6 0 0 9.822222221240004 0.1777777776 0.0444444444 2.28 22.8 50.0 0.99 9.0
7 0 0 11.822222221040006 0.222222222 0.0444444444 2.28 22.8 50.0 0.99 9.0
8 0 0 13.839999998616005 0.2666666664 0.0444444444 2.28 22.8 50.0 0.99 9.0
9 0 0 15.875555553968008 0.3111111108 0.0444444444 2.28 22.8 50.0 0.99 9.0
10 0 0 17.85777777599201 0.3555555552 0.0444444444 2.28 22.8 50.0 0.99 9.0
11 0 0 19.83999999801601 0.3999999996 0.0444444444 2.28 22.8 50.0 0.99 9.0
12 0 0 21.822222220040008 0.444444444 0.0444444444 2.28 22.8 50.0 0.99 9.0
13 0 0 23.999999997600003 0.4888888884 0.0444444444 2.28 22.8 50.0 0.99 9.0
15 0 0 26.9999999973 0.5333333328 0.0444444444 2.28 22.8 50.0 0.99 9.0
16 0 0 28.999999997100005 0.5777777772 0.0444444444 2.28 22.8 50.0 0.99 9.0
17 0 0 30.9999999969 0.6222222216 0.0444444444 2.28 22.8 50.0 0.99 9.0
17 0 0 31.999999996800007 0.666666666 0.0444444444 2.28 22.8 50.0 0.99 9.0
19 0 0 34.9999999965 0.7111111104 0.0444444444 2.28 22.8 50.0 0.99 9.0
19 0 0 35.99999999640001 0.7555555548 0.0444444444 2.28 22.8 50.0 0.99 9.0
