ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 4.0 0.0444444444 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
4 0 0 6.0 0.0888888888 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
5 0 0 8.0 0.1333333332 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
6 0 0 10.0 0.1777777776 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
7 0 0 12.0 0.222222222 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
8 0 0 14.0 0.2666666664 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
9 0 0 16.0 0.3111111108 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
10 0 0 18.0 0.3555555552 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
11 0 0 20.0 0.3999999996 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
12 0 0 22.0 0.444444444 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
13 0 0 24.0 0.4888888884 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
14 0 0 26.0 0.5333333328 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
15 0 0 28.0 0.5777777772 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
16 0 0 30.0 0.6222222216 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
17 0 0 32.0 0.666666666 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
18 0 0 34.0 0.7111111104 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
19 0 0 36.0 0.7555555548 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 0 0 38.0 0.7999999992 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 3 0.04999999999999925 73.6000000035549 0.8444444436 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 4 0.09999999999999924 92.00000000539987 0.888888888 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 5 0.13999999999999924 109.52000000714588 0.9333333324 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 7 0.17999999999999927 136.68000000986387 0.9777777768 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 8 0.2199999999999993 155.48000001175387 1.0222222212 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 9 0.24999999999999933 173.00000001349986 1.0666666656 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 10 0.27999999999999936 191.00000001529986 1.11111111 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 11 0.3099999999999994 209.48000001715388 1.1555555544 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 12 0.3299999999999994 226.28000001881884 1.1999999988 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 13 0.35999999999999943 245.64000002077185 1.2444444432 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 14 0.37999999999999945 263.16000002251786 1.2888888876 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 15 0.39999999999999947 281.0000000242999 1.333333332 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 16 0.4199999999999995 299.1600000261179 1.3777777764 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 17 0.4399999999999995 317.6400000279719 1.4222222208 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 18 0.4599999999999995 336.4400000298619 1.4666666652 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 19 0.46999999999999953 352.84000003148185 1.5111111096 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 20 0.48999999999999955 372.2000000334349 1.555555554 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 21 0.49999999999999956 389.0000000350999 1.5999999984 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 22 0.5199999999999996 408.92000003711587 1.6444444428 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 23 0.5299999999999996 426.1200000388259 1.6888888872 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 24 0.5399999999999996 443.4800000405538 1.7333333316 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 25 0.5499999999999996 461.00000004229986 1.777777776 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 26 0.5599999999999997 478.68000004406395 1.8222222204 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 27 0.5699999999999997 496.5200000458459 1.8666666648 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 28 0.5799999999999997 514.5200000476459 1.9111111092 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 29 0.5899999999999997 532.680000049464 1.9555555536 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 30 0.5999999999999998 551.0000000512999 1.999999998 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 31 0.6099999999999998 569.480000053154 2.0444444424 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 32 0.6199999999999999 588.1200000550259 2.0888888868 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 33 0.6299999999999999 606.9200000569159 2.1333333312 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 34 0.6399999999999999 625.880000058824 2.1777777756 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 34 0.6399999999999999 632.0000000594 2.22222222 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 36 0.6499999999999999 660.200000062235 2.2666666644 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 37 0.6599999999999999 679.560000064188 2.3111111088 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 37 0.6599999999999999 685.8400000647819 2.3555555532 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 39 0.6699999999999999 714.440000067662 2.3999999976 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 40 0.6799999999999999 734.2000000696601 2.444444442 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
20 40 0.68 740.640000070272 2.4888888864 0.0444444444 11.4 22.8 100.0 0.99999 0.1111111111
