ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 4.833333331400001 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 6.0
5 0 0 6.833333330600002 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 6.0
7 0 0 8.849999996460003 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 6.0
8 0 0 11.833333328600004 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 6.0
9 0 0 13.833333327800005 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 6.0
10 0 0 15.849999993660006 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 6.0
11 0 0 17.883333326180008 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 6.0
12 0 0 19.866666658720007 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 6.0
13 0 0 21.84999999126001 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 6.0
14 0 0 23.83333332380001 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 6.0
16 0 0 26.999999989200003 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 6.0
17 0 0 28.999999988400006 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 6.0
18 0 0 30.999999987600006 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 6.0
19 0 0 32.999999986800006 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 6.0
20 0 0 34.999999986000006 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 6.0
