ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 3.8400000000000007 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 5.0
5 0 0 5.840000000000002 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 5.0
6 0 0 8.856000000000002 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 5.0
7 0 0 10.840000000000002 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 5.0
8 0 0 12.840000000000003 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 5.0
9 0 0 14.856000000000003 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 5.0
10 0 0 16.888000000000005 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 5.0
11 0 0 18.872000000000007 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 5.0
12 0 0 20.856000000000005 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 5.0
13 0 0 22.840000000000007 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 5.0
15 0 0 26.0 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 5.0
16 0 0 28.0 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 5.0
17 0 0 30.0 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 5.0
18 0 0 32.0 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 5.0
19 0 0 34.0 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 5.0
20 0 0 36.0 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 5.0
