ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 2 1.0 1.3333333333000001 0.0444444444 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 3 1.0 2.5555555555000002 0.0888888888 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 4 1.0 3.7777777777 0.1333333332 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 5 1.0 4.9999999999 0.1777777776 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 6 1.0 6.222222222100001 0.222222222 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 7 1.0 7.444444444299999 0.2666666664 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 8 1.0 8.666666666500001 0.3111111108 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 9 1.0 9.8888888887 0.3555555552 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 10 1.0 11.1111111109 0.3999999996 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 11 1.0 12.3333333331 0.444444444 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 12 1.0 13.555555555300002 0.4888888884 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 13 1.0 14.777777777499999 0.5333333328 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 14 1.0 15.999999999700002 0.5777777772 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 15 1.0 17.2222222219 0.6222222216 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 16 1.0 18.4444444441 0.666666666 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 17 1.0 19.6666666663 0.7111111104 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 18 1.0 20.888888888500002 0.7555555548 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 19 1.0 22.1111111107 0.7999999992 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 21 1.0 23.444444444000002 0.8444444436 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 22 1.0 24.6666666662 0.888888888 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 23 1.0 25.888888888400004 0.9333333324 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 24 1.0 27.111111110600003 0.9777777768 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 25 1.0 28.333333332800002 1.0222222212 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 26 1.0 29.555555554999998 1.0666666656 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 27 1.0 30.7777777772 1.11111111 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 28 1.0 31.999999999400004 1.1555555544 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 29 1.0 33.2222222216 1.1999999988 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 30 1.0 34.4444444438 1.2444444432 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 31 1.0 35.666666666000005 1.2888888876 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 32 1.0 36.8888888882 1.333333332 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 33 1.0 38.11111111040001 1.3777777764 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 34 1.0 39.3333333326 1.4222222208 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 35 1.0 40.5555555548 1.4666666652 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 36 1.0 41.777777777000004 1.5111111096 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 37 1.0 42.9999999992 1.555555554 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 38 1.0 44.2222222214 1.5999999984 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 39 1.0 45.444444443600005 1.6444444428 0.0444444444 18.2 22.8 150.0 0.99 9.0
0 40 1.0 46.6666666658 1.6888888872 0.0444444444 18.2 22.8 150.0 0.99 9.0
2 40 0.97 60.17777777659602 1.7333333316 0.0444444444 18.2 22.8 150.0 0.99 9.0
3 40 0.95 69.66666666530003 1.777777776 0.0444444444 18.2 22.8 150.0 0.99 9.0
4 40 0.93 79.51111110955598 1.8222222204 0.0444444444 18.2 22.8 150.0 0.99 9.0
5 40 0.9 93.44444444266 1.8666666648 0.0444444444 18.2 22.8 150.0 0.99 9.0
6 40 0.88 104.088888886908 1.9111111092 0.0444444444 18.2 22.8 150.0 0.99 9.0
7 40 0.86 115.08888888670802 1.9555555536 0.0444444444 18.2 22.8 150.0 0.99 9.0
8 40 0.84 126.44444444206003 1.999999998 0.0444444444 18.2 22.8 150.0 0.99 9.0
9 40 0.83 134.066666664116 2.0444444424 0.0444444444 18.2 22.8 150.0 0.99 9.0
10 40 0.81 146.044444441684 2.0888888868 0.0444444444 18.2 22.8 150.0 0.99 9.0
11 40 0.79 158.37777777480397 2.1333333312 0.0444444444 18.2 22.8 150.0 0.99 9.0
12 40 0.77 171.06666666347604 2.1777777756 0.0444444444 18.2 22.8 150.0 0.99 9.0
13 40 0.76 179.66666666330002 2.22222222 0.0444444444 18.2 22.8 150.0 0.99 9.0
14 40 0.74 192.977777774188 2.2666666644 0.0444444444 18.2 22.8 150.0 0.99 9.0
15 40 0.73 202.02222221845201 2.3111111088 0.0444444444 18.2 22.8 150.0 0.99 9.0
16 40 0.72 211.24444444049203 2.3555555532 0.0444444444 18.2 22.8 150.0 0.99 9.0
18 40 0.7 226.44444444016005 2.3999999976 0.0444444444 18.2 22.8 150.0 0.99 9.0
18 40 0.69 235.11111110674005 2.444444442 0.0444444444 18.2 22.8 150.0 0.99 9.0
19 40 0.68 244.955555550996 2.4888888864 0.0444444444 18.2 22.8 150.0 0.99 9.0
20 40 0.67 254.97777777302804 2.5333333308 0.0444444444 18.2 22.8 150.0 0.99 9.0
