ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 1002.0000000000001 0.0444444444 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
3 0 0 2003.0000000000002 0.0888888888 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
4 0 0 3004.0 0.1333333332 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
5 0 0 4005.0000000000005 0.1777777776 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
6 0 0 5006.000000000001 0.222222222 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
8 0 0 6008.0 0.2666666664 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
9 0 0 7009.0 0.3111111108 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
10 0 0 8010.000000000001 0.3555555552 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
11 0 0 9011.000000000002 0.3999999996 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
12 0 0 10012.000000000002 0.444444444 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
13 0 0 11013.000000000002 0.4888888884 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
14 0 0 12014.0 0.5333333328 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
15 0 0 13015.000000000002 0.5777777772 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
16 0 0 14016.0 0.6222222216 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
17 0 0 15017.000000000002 0.666666666 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
18 0 0 16018.000000000002 0.7111111104 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
18 0 0 17018.000000000004 0.7555555548 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 0 0 18020.000000000004 0.7999999992 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 1 0.009999999999999247 19976.000000458334 0.8444444436 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 3 0.059999999999999255 26038.00000288713 0.888888888 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 4 0.10999999999999924 32594.000005553524 0.9333333324 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 5 0.14999999999999925 38550.00000793193 0.9777777768 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 6 0.17999999999999927 43756.00000995032 1.0222222212 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 7 0.2199999999999993 50462.00001268872 1.0666666656 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 8 0.24999999999999933 56318.00001501912 1.11111111 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 9 0.27999999999999936 62474.00001749352 1.1555555544 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 10 0.3099999999999994 68930.00002011191 1.1999999988 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 11 0.3299999999999994 74286.00002220232 1.2444444432 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 12 0.3499999999999994 79842.00002438872 1.2888888876 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 13 0.37999999999999945 87098.00002739113 1.333333332 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 14 0.39999999999999947 93104.00002979353 1.3777777764 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 15 0.4099999999999995 97710.00003152392 1.4222222208 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 16 0.4299999999999995 104066.00003409431 1.4666666652 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 17 0.4499999999999995 110622.00003676073 1.5111111096 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 18 0.46999999999999953 117378.00003952312 1.555555554 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 19 0.47999999999999954 122534.00004151752 1.5999999984 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
20 20 0.48999999999999955 127790.00004355992 1.6444444428 0.0444444444 6.84 22.8 100.0 0.999 0.1666666666
