ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 103.0 0.0444444444 0.0444444444 4.56 22.8 100.0 0.99999 1.0
4 0 0 204.0 0.0888888888 0.0444444444 4.56 22.8 100.0 0.99999 1.0
5 0 0 305.0 0.1333333332 0.0444444444 4.56 22.8 100.0 0.99999 1.0
6 0 0 406.0 0.1777777776 0.0444444444 4.56 22.8 100.0 0.99999 1.0
7 0 0 507.00000000000006 0.222222222 0.0444444444 4.56 22.8 100.0 0.99999 1.0
8 0 0 608.0 0.2666666664 0.0444444444 4.56 22.8 100.0 0.99999 1.0
9 0 0 709.0 0.3111111108 0.0444444444 4.56 22.8 100.0 0.99999 1.0
10 0 0 810.0 0.3555555552 0.0444444444 4.56 22.8 100.0 0.99999 1.0
11 0 0 911.0 0.3999999996 0.0444444444 4.56 22.8 100.0 0.99999 1.0
12 0 0 1012.0000000000001 0.444444444 0.0444444444 4.56 22.8 100.0 0.99999 1.0
13 0 0 1113.0 0.4888888884 0.0444444444 4.56 22.8 100.0 0.99999 1.0
14 0 0 1214.0 0.5333333328 0.0444444444 4.56 22.8 100.0 0.99999 1.0
15 0 0 1315.0000000000002 0.5777777772 0.0444444444 4.56 22.8 100.0 0.99999 1.0
16 0 0 1416.0 0.6222222216 0.0444444444 4.56 22.8 100.0 0.99999 1.0
17 0 0 1517.0 0.666666666 0.0444444444 4.56 22.8 100.0 0.99999 1.0
18 0 0 1618.0 0.7111111104 0.0444444444 4.56 22.8 100.0 0.99999 1.0
19 0 0 1719.0000000000002 0.7555555548 0.0444444444 4.56 22.8 100.0 0.99999 1.0
20 0 0 1820.0 0.7999999992 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 22 1.0 1922.0000000000002 0.8444444436 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 23 1.0 2023.0000000000002 0.888888888 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 24 1.0 2124.0 0.9333333324 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 25 1.0 2225.0 0.9777777768 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 26 1.0 2326.0000000000005 1.0222222212 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 27 1.0 2427.0 1.0666666656 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 28 1.0 2528.0 1.11111111 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 29 1.0 2629.0000000000005 1.1555555544 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 30 1.0 2730.0 1.1999999988 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 31 1.0 2831.0 1.2444444432 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 32 1.0 2932.0 1.2888888876 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 33 1.0 3033.0 1.333333332 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 34 1.0 3134.0000000000005 1.3777777764 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 34 1.0 3234.0 1.4222222208 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 35 1.0 3335.0000000000005 1.4666666652 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 36 1.0 3436.0000000000005 1.5111111096 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 37 1.0 3537.0 1.555555554 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 38 1.0 3638.0 1.5999999984 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 39 1.0 3739.0 1.6444444428 0.0444444444 4.56 22.8 100.0 0.99999 1.0
0 40 1.0 3840.0000000000005 1.6888888872 0.0444444444 4.56 22.8 100.0 0.99999 1.0
13 30 0.7099999999999997 3943.0 1.7333333316 0.0444444444 4.56 22.8 100.0 0.99999 1.0
