ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 86.85714285546005 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 7.0
5 0 0 187.85714285496013 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 7.0
7 0 0 290.5714285687442 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 7.0
8 0 0 390.8571428535602 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 7.0
9 0 0 491.85714285306034 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 7.0
10 0 0 594.5714285668444 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 7.0
11 0 0 698.9999999949124 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 7.0
12 0 0 798.2857142801286 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 7.0
13 0 0 897.5714285653446 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 7.0
14 0 0 996.8571428505609 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 7.0
16 0 0 1115.9999999924999 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 7.0
17 0 0 1216.9999999919999 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 7.0
18 0 0 1317.9999999915 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 7.0
19 0 0 1418.9999999909999 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 7.0
20 0 0 1519.9999999905 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 7.0
