ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 87.00000000000006 0.0444444444 0.0444444444 2.28 22.8 50.0 0.99 5.0
4 0 0 188.00000000000014 0.0888888888 0.0444444444 2.28 22.8 50.0 0.99 5.0
5 0 0 290.6000000000002 0.1333333332 0.0444444444 2.28 22.8 50.0 0.99 5.0
6 0 0 390.0000000000002 0.1777777776 0.0444444444 2.28 22.8 50.0 0.99 5.0
7 0 0 491.00000000000034 0.222222222 0.0444444444 2.28 22.8 50.0 0.99 5.0
8 0 0 593.6000000000004 0.2666666664 0.0444444444 2.28 22.8 50.0 0.99 5.0
9 0 0 697.8000000000004 0.3111111108 0.0444444444 2.28 22.8 50.0 0.99 5.0
10 0 0 797.2000000000005 0.3555555552 0.0444444444 2.28 22.8 50.0 0.99 5.0
11 0 0 896.6000000000006 0.3999999996 0.0444444444 2.28 22.8 50.0 0.99 5.0
12 0 0 996.0000000000008 0.444444444 0.0444444444 2.28 22.8 50.0 0.99 5.0
13 0 0 1113.0 0.4888888884 0.0444444444 2.28 22.8 50.0 0.99 5.0
15 0 0 1215.0 0.5333333328 0.0444444444 2.28 22.8 50.0 0.99 5.0
16 0 0 1316.0000000000002 0.5777777772 0.0444444444 2.28 22.8 50.0 0.99 5.0
17 0 0 1417.0 0.6222222216 0.0444444444 2.28 22.8 50.0 0.99 5.0
17 0 0 1517.0 0.666666666 0.0444444444 2.28 22.8 50.0 0.99 5.0
19 0 0 1619.0 0.7111111104 0.0444444444 2.28 22.8 50.0 0.99 5.0
19 0 0 1719.0000000000002 0.7555555548 0.0444444444 2.28 22.8 50.0 0.99 5.0
