ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 12.0 0.0444444444 0.0444444444 15.96 22.8 100.0 0.999 0.25
4 0 0 24.0 0.0888888888 0.0444444444 15.96 22.8 100.0 0.999 0.25
5 0 0 35.0 0.1333333332 0.0444444444 15.96 22.8 100.0 0.999 0.25
6 0 0 46.0 0.1777777776 0.0444444444 15.96 22.8 100.0 0.999 0.25
7 0 0 57.0 0.222222222 0.0444444444 15.96 22.8 100.0 0.999 0.25
8 0 0 68.0 0.2666666664 0.0444444444 15.96 22.8 100.0 0.999 0.25
9 0 0 79.0 0.3111111108 0.0444444444 15.96 22.8 100.0 0.999 0.25
10 0 0 90.0 0.3555555552 0.0444444444 15.96 22.8 100.0 0.999 0.25
11 0 0 101.0 0.3999999996 0.0444444444 15.96 22.8 100.0 0.999 0.25
12 0 0 112.0 0.444444444 0.0444444444 15.96 22.8 100.0 0.999 0.25
13 0 0 123.0 0.4888888884 0.0444444444 15.96 22.8 100.0 0.999 0.25
14 0 0 134.0 0.5333333328 0.0444444444 15.96 22.8 100.0 0.999 0.25
15 0 0 145.0 0.5777777772 0.0444444444 15.96 22.8 100.0 0.999 0.25
16 0 0 156.0 0.6222222216 0.0444444444 15.96 22.8 100.0 0.999 0.25
17 0 0 167.00000000000003 0.666666666 0.0444444444 15.96 22.8 100.0 0.999 0.25
18 0 0 178.0 0.7111111104 0.0444444444 15.96 22.8 100.0 0.999 0.25
19 0 0 189.0 0.7555555548 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 0 0 200.0 0.7999999992 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 2 0.019999999999999248 229.39999999999958 0.8444444436 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 3 0.06999999999999926 273.99999999999955 0.888888888 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 4 0.10999999999999924 315.29999999999956 0.9333333324 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 5 0.15999999999999925 365.59999999999945 0.9777777768 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 6 0.18999999999999928 405.09999999999945 1.0222222212 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 7 0.22999999999999932 453.59999999999945 1.0666666656 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 8 0.25999999999999934 496.99999999999943 1.11111111 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 9 0.28999999999999937 542.1999999999995 1.1555555544 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 10 0.3099999999999994 581.0999999999996 1.1999999988 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 11 0.3399999999999994 629.5999999999995 1.2444444432 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 12 0.35999999999999943 671.1999999999995 1.2888888876 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 13 0.37999999999999945 713.9999999999997 1.333333332 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 14 0.39999999999999947 757.9999999999997 1.3777777764 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 15 0.4199999999999995 803.1999999999995 1.4222222208 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 16 0.4399999999999995 849.5999999999996 1.4666666652 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 18 0.4599999999999995 901.1999999999995 1.5111111096 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 18 0.46999999999999953 935.4999999999995 1.555555554 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 20 0.48999999999999955 989.1999999999995 1.5999999984 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 20 0.49999999999999956 1024.9999999999995 1.6444444428 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 21 0.5099999999999996 1065.3999999999996 1.6888888872 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 23 0.5299999999999996 1122.0999999999997 1.7333333316 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 23 0.5399999999999996 1159.9999999999995 1.777777776 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 24 0.5499999999999997 1202.4999999999998 1.8222222204 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 25 0.5599999999999997 1245.5999999999997 1.8666666648 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 26 0.5699999999999997 1289.2999999999997 1.9111111092 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 27 0.5799999999999997 1333.5999999999997 1.9555555536 0.0444444444 15.96 22.8 100.0 0.999 0.25
20 28 0.5899999999999997 1378.5 1.999999998 0.0444444444 15.96 22.8 100.0 0.999 0.25
