ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 94.00000000000003 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 2.0
5 0 0 195.00000000000009 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 2.0
7 0 0 297.0000000000001 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 2.0
8 0 0 398.0000000000001 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 2.0
9 0 0 499.0000000000002 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 2.0
10 0 0 601.0000000000002 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 2.0
11 0 0 704.0000000000003 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 2.0
12 0 0 804.0000000000002 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 2.0
13 0 0 904.0000000000003 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 2.0
14 0 0 1004.0000000000006 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 2.0
16 0 0 1116.0 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 2.0
17 0 0 1217.0 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 2.0
18 0 0 1318.0000000000002 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 2.0
19 0 0 1419.0 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 2.0
20 0 0 1520.0 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 2.0
