ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 3.0 0.0444444444 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
3 0 0 5.0 0.0888888888 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
4 0 0 7.0 0.1333333332 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
5 0 0 9.0 0.1777777776 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
6 0 0 11.0 0.222222222 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
7 0 0 13.0 0.2666666664 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
8 0 0 15.0 0.3111111108 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
9 0 0 17.0 0.3555555552 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
10 0 0 19.0 0.3999999996 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
11 0 0 21.0 0.444444444 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
12 0 0 23.0 0.4888888884 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
13 0 0 25.0 0.5333333328 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
14 0 0 27.0 0.5777777772 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
15 0 0 29.0 0.6222222216 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
16 0 0 31.0 0.666666666 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
17 0 0 33.0 0.7111111104 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
18 0 0 35.0 0.7555555548 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
19 0 0 37.0 0.7999999992 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 1 0.009999999999999247 45.95000000285593 0.8444444436 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 2 0.059999999999999255 58.00000000767992 0.888888888 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 3 0.09999999999999924 69.50000001223992 0.9333333324 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 4 0.13999999999999924 81.40000001699192 0.9777777768 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 5 0.17999999999999927 93.70000002193594 1.0222222212 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 6 0.2099999999999993 105.2000000264959 1.0666666656 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 7 0.24999999999999933 118.25000003179991 1.11111111 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 8 0.26999999999999935 129.10000003604793 1.1555555544 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 9 0.2999999999999994 141.50000004103993 1.1999999988 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 10 0.3299999999999994 154.20000004617592 1.2444444432 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 11 0.3499999999999994 165.75000005075992 1.2888888876 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 12 0.36999999999999944 177.50000005543993 1.333333332 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 13 0.38999999999999946 189.45000006021593 1.3777777764 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 14 0.4099999999999995 201.60000006508793 1.4222222208 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 15 0.4299999999999995 213.95000007005592 1.4666666652 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 17 0.4499999999999995 232.50000007751996 1.5111111096 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 17 0.4599999999999995 237.50000007943993 1.555555554 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 19 0.47999999999999954 256.40000008707193 1.5999999984 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
20 20 0.48999999999999955 267.6500000915119 1.6444444428 0.0444444444 20.52 22.8 150.0 0.99 0.1666666666
