ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 12.666666666180005 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 3.0
5 0 0 23.666666665980014 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 3.0
7 0 0 34.79999999911201 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 3.0
8 0 0 46.66666666548002 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 3.0
9 0 0 57.66666666528002 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 3.0
10 0 0 68.79999999841202 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 3.0
11 0 0 80.06666666487602 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 3.0
12 0 0 90.93333333134403 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 3.0
13 0 0 101.79999999781207 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 3.0
14 0 0 112.66666666428006 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 3.0
16 0 0 125.99999999730001 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 3.0
17 0 0 136.9999999971 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 3.0
18 0 0 147.99999999690002 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 3.0
19 0 0 158.9999999967 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 3.0
20 0 0 169.9999999965 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 3.0
