ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 87.33333333140006 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 6.0
5 0 0 188.33333333060014 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 6.0
7 0 0 290.99999999646013 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 6.0
8 0 0 391.3333333286003 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 6.0
9 0 0 492.33333332780035 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 6.0
10 0 0 594.9999999936604 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 6.0
11 0 0 699.3333333261804 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 6.0
12 0 0 798.6666666587206 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 6.0
13 0 0 897.9999999912606 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 6.0
14 0 0 997.3333333238006 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 6.0
16 0 0 1115.9999999892002 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 6.0
17 0 0 1216.9999999883998 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 6.0
18 0 0 1317.9999999876002 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 6.0
19 0 0 1418.9999999868 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 6.0
20 0 0 1519.9999999860004 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 6.0
