ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 85.22222222184006 0.0444444444 0.0444444444 2.28 22.8 50.0 0.99 9.0
4 0 0 186.22222222164012 0.0888888888 0.0444444444 2.28 22.8 50.0 0.99 9.0
5 0 0 288.9999999992162 0.1333333332 0.0444444444 2.28 22.8 50.0 0.99 9.0
6 0 0 388.22222222124026 0.1777777776 0.0444444444 2.28 22.8 50.0 0.99 9.0
7 0 0 489.22222222104034 0.222222222 0.0444444444 2.28 22.8 50.0 0.99 9.0
8 0 0 591.9999999986163 0.2666666664 0.0444444444 2.28 22.8 50.0 0.99 9.0
9 0 0 696.5555555539685 0.3111111108 0.0444444444 2.28 22.8 50.0 0.99 9.0
10 0 0 795.7777777759925 0.3555555552 0.0444444444 2.28 22.8 50.0 0.99 9.0
11 0 0 894.9999999980166 0.3999999996 0.0444444444 2.28 22.8 50.0 0.99 9.0
12 0 0 994.2222222200409 0.444444444 0.0444444444 2.28 22.8 50.0 0.99 9.0
13 0 0 1112.9999999976 0.4888888884 0.0444444444 2.28 22.8 50.0 0.99 9.0
15 0 0 1214.9999999973 0.5333333328 0.0444444444 2.28 22.8 50.0 0.99 9.0
16 0 0 1315.9999999971 0.5777777772 0.0444444444 2.28 22.8 50.0 0.99 9.0
17 0 0 1416.9999999968998 0.6222222216 0.0444444444 2.28 22.8 50.0 0.99 9.0
17 0 0 1516.9999999968 0.666666666 0.0444444444 2.28 22.8 50.0 0.99 9.0
19 0 0 1618.9999999965 0.7111111104 0.0444444444 2.28 22.8 50.0 0.99 9.0
19 0 0 1718.9999999964002 0.7555555548 0.0444444444 2.28 22.8 50.0 0.99 9.0
