ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 0 3.0 0.0444444444 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
4 0 0 6.0 0.0888888888 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
5 0 0 8.0 0.1333333332 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
6 0 0 10.0 0.1777777776 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
7 0 0 12.0 0.222222222 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
8 0 0 14.0 0.2666666664 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
9 0 0 16.0 0.3111111108 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
10 0 0 18.0 0.3555555552 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
11 0 0 20.0 0.3999999996 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
12 0 0 22.0 0.444444444 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
13 0 0 24.0 0.4888888884 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
14 0 0 26.0 0.5333333328 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
15 0 0 28.0 0.5777777772 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
16 0 0 30.0 0.6222222216 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
17 0 0 32.0 0.666666666 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
18 0 0 34.0 0.7111111104 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
19 0 0 36.0 0.7555555548 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 0 0 38.0 0.7999999992 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 2 0.019999999999999248 52.90000000571193 0.8444444436 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 3 0.06999999999999926 65.00000001055993 0.888888888 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 4 0.10999999999999924 76.55000001514392 0.9333333324 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 5 0.15999999999999925 89.60000002044792 0.9777777768 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 6 0.18999999999999928 100.85000002488793 1.0222222212 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 7 0.22999999999999932 113.60000003004791 1.0666666656 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 8 0.25999999999999934 125.50000003479992 1.11111111 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 9 0.28999999999999937 137.70000003969594 1.1555555544 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 10 0.3099999999999994 148.85000004408795 1.1999999988 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 11 0.3399999999999994 161.6000000492479 1.2444444432 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 12 0.35999999999999943 173.20000005385592 1.2888888876 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 13 0.37999999999999945 185.00000005855992 1.333333332 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 14 0.39999999999999947 197.00000006335995 1.3777777764 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 15 0.4199999999999995 209.20000006825592 1.4222222208 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 16 0.4399999999999995 221.60000007324794 1.4666666652 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 18 0.4599999999999995 240.20000008073595 1.5111111096 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 18 0.46999999999999953 245.25000008267995 1.555555554 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
20 20 0.48999999999999955 264.2000000903359 1.5999999984 0.0444444444 18.24 22.8 100.0 0.999 0.1666666666
