ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 13.0 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 0.2
5 0 0 25.0 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 0.2
6 0 0 36.0 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 0.2
7 0 0 47.0 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 0.2
8 0 0 58.0 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 0.2
9 0 0 69.0 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 0.2
10 0 0 80.0 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 0.2
11 0 0 91.0 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 0.2
12 0 0 102.0 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 0.2
13 0 0 113.0 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 0.2
15 0 0 125.0 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 0.2
16 0 0 136.0 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 0.2
17 0 0 147.0 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 0.2
18 0 0 158.0 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 0.2
19 0 0 169.00000000000003 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 0.2
20 0 0 180.0 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 0.2
