ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 11.200000000000006 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 10.0
5 0 0 22.200000000000014 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 10.0
6 0 0 34.38000000000002 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 10.0
7 0 0 45.200000000000024 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 10.0
8 0 0 56.20000000000003 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 10.0
9 0 0 67.38000000000004 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 10.0
10 0 0 78.74000000000005 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 10.0
11 0 0 89.56000000000006 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 10.0
12 0 0 100.38000000000007 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 10.0
13 0 0 111.20000000000006 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 10.0
15 0 0 125.0 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 10.0
16 0 0 136.0 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 10.0
17 0 0 147.0 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 10.0
18 0 0 158.0 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 10.0
19 0 0 169.00000000000003 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 10.0
20 0 0 180.0 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 10.0
