ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 85.22222222184006 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 9.0
5 0 0 186.22222222164012 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 9.0
6 0 0 289.9999999991162 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 9.0
7 0 0 389.2222222211402 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 9.0
8 0 0 490.22222222094035 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 9.0
9 0 0 592.9999999985164 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 9.0
10 0 0 697.5555555538684 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 9.0
11 0 0 796.7777777758924 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 9.0
12 0 0 895.9999999979167 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 9.0
13 0 0 995.2222222199408 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 9.0
15 0 0 1114.9999999974 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 9.0
16 0 0 1215.9999999972 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 9.0
17 0 0 1316.999999997 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 9.0
18 0 0 1417.9999999968 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 9.0
19 0 0 1518.9999999966 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 9.0
20 0 0 1619.9999999964 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 9.0
