lambda z ce cc cost edge_avg cloud_avg edge_0.0 edge_0.05 edge_0.1 edge_0.15000000000000002 edge_0.2 edge_0.25 edge_0.30000000000000004 edge_0.35000000000000003 edge_0.4 edge_0.45 edge_0.5 edge_0.55 edge_0.6000000000000001 edge_0.65 edge_0.7000000000000001 edge_0.75 edge_0.8 edge_0.8500000000000001 edge_0.9 edge_0.9500000000000001 edge_0.99 edge_0.999 edge_0.9999 edge_0.99999 cloud_0.0 cloud_0.05 cloud_0.1 cloud_0.15000000000000002 cloud_0.2 cloud_0.25 cloud_0.30000000000000004 cloud_0.35000000000000003 cloud_0.4 cloud_0.45 cloud_0.5 cloud_0.55 cloud_0.6000000000000001 cloud_0.65 cloud_0.7000000000000001 cloud_0.75 cloud_0.8 cloud_0.8500000000000001 cloud_0.9 cloud_0.9500000000000001 cloud_0.99 cloud_0.999 cloud_0.9999 cloud_0.99999
128.3846872077 0.96 2.0 40.0 1.315765 40.949560454168065 71.68831322109962 22.6 32.2 33.7 34.8 35.7 36.5 37.3 38.0 38.7 39.400000000000006 40.1 40.900000000000006 41.6 42.400000000000006 43.3 44.3 45.400000000000006 46.8 48.7 51.9 59.6 70.80000000000001 82.19999999999999 92.30000000000001 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
140.0560224084 0.8799999999999999 6.0 40.0 1.4861399999999998 40.294742576131554 71.68831322109962 22.8 32.0 33.5 34.6 35.5 36.3 37.0 37.7 38.400000000000006 39.1 39.7 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.400000000000006 49.900000000000006 54.9 61.0 66.7 70.80000000000001 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
151.7273576091 0.8099999999999998 9.0 40.0 1.6581012500000003 40.28068625814536 71.68831322109962 23.0 32.0 33.5 34.6 35.5 36.3 37.0 37.7 38.400000000000006 39.1 39.7 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.400000000000006 49.900000000000006 54.800000000000004 60.9 66.4 72.7 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
163.3986928098 0.7499999999999998 13.0 40.0 1.8300625 40.288814701210065 71.68831322109962 23.400000000000002 32.0 33.5 34.6 35.5 36.3 37.0 37.7 38.400000000000006 39.1 39.7 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.400000000000006 49.900000000000006 54.9 61.1 66.80000000000001 72.5 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
175.0700280105 0.6999999999999997 16.0 40.0 2.0004375000000003 40.2877657237604 71.68831322109962 22.900000000000002 32.0 33.5 34.6 35.5 36.3 37.0 37.7 38.400000000000006 39.1 39.7 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.400000000000006 49.900000000000006 54.800000000000004 61.1 66.6 71.7 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
186.7413632112 0.6599999999999997 20.0 40.0 2.1676400000000005 40.29473649726266 71.68831322109962 23.6 32.0 33.5 34.6 35.5 36.3 37.0 37.7 38.400000000000006 39.1 39.7 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.400000000000006 49.900000000000006 54.9 60.9 66.7 72.2 54.6 63.4 64.9 66.0 66.9 67.7 68.4 69.1 69.8 70.5 71.1 71.8 72.5 73.3 74.1 75.0 76.0 77.2 78.8 81.3 86.2 92.4 98.2 102.5
