ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0.1999999999999993 0.15980000000000003 0.0444444444 0.0444444444 18.1 49.5 100.0 0.99999 0.0
4 0 0.09999999999999924 0.33017500000000005 0.0888888888 0.0444444444 18.1 49.5 100.0 0.99999 0.0
5 0 0.059999999999999255 0.5016075000000001 0.1333333332 0.0444444444 18.1 49.5 100.0 0.99999 0.0
6 0 0.04999999999999925 0.6709250000000001 0.1777777776 0.0444444444 18.1 49.5 100.0 0.99999 0.0
7 0 0.03999999999999925 0.8413000000000002 0.222222222 0.0444444444 18.1 49.5 100.0 0.99999 0.0
8 0 0.02999999999999925 1.0127325000000003 0.2666666664 0.0444444444 18.1 49.5 100.0 0.99999 0.0
9 0 0.019999999999999248 1.1852225000000003 0.3111111108 0.0444444444 18.1 49.5 100.0 0.99999 0.0
10 0 0.019999999999999248 1.3545400000000003 0.3555555552 0.0444444444 18.1 49.5 100.0 0.99999 0.0
11 0 0.019999999999999248 1.5238575000000005 0.3999999996 0.0444444444 18.1 49.5 100.0 0.99999 0.0
12 0 0.019999999999999248 1.6931750000000005 0.444444444 0.0444444444 18.1 49.5 100.0 0.99999 0.0
14 0 0 1.874125 0.4888888884 0.0444444444 18.1 49.5 100.0 0.99999 0.0
15 0 0 2.0444999999999998 0.5333333328 0.0444444444 18.1 49.5 100.0 0.99999 0.0
16 0 0 2.214875 0.5777777772 0.0444444444 18.1 49.5 100.0 0.99999 0.0
17 0 0 2.38525 0.6222222216 0.0444444444 18.1 49.5 100.0 0.99999 0.0
18 0 0 2.555625 0.666666666 0.0444444444 18.1 49.5 100.0 0.99999 0.0
19 0 0 2.726 0.7111111104 0.0444444444 18.1 49.5 100.0 0.99999 0.0
20 0 0 2.896375 0.7555555548 0.0444444444 18.1 49.5 100.0 0.99999 0.0
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
No feasible solution
