ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
2 0 1 0.139620879120125 0.0444444444 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
4 0 1 0.27924175824025 0.0888888888 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
5 0 1 0.4078021978003124 0.1333333332 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
6 0 1 0.536362637360375 0.1777777776 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
7 0 1 0.6649230769204375 0.222222222 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
8 0 1 0.7934835164804999 0.2666666664 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
9 0 1 0.9220439560405624 0.3111111108 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
10 0 1 1.050604395600625 0.3555555552 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
11 0 1 1.1791648351606876 0.3999999996 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
12 0 1 1.30772527472075 0.444444444 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
13 0 1 1.4362857142808125 0.4888888884 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
14 0 1 1.5648461538408747 0.5333333328 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
15 0 1 1.6934065934009377 0.5777777772 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
16 0 1 1.8219670329609998 0.6222222216 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
17 0 1 1.9505274725210624 0.666666666 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
18 0 1 2.079087912081125 0.7111111104 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
19 0 1 2.2076483516411876 0.7555555548 0.0444444444 18.1 22.8 100.0 0.999 1.4505494505
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
Not found
