ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 1 0.1506813186801875 0.0444444444 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
4 0 1 0.27924175824025 0.0888888888 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
5 0 1 0.4078021978003124 0.1333333332 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
6 0 1 0.536362637360375 0.1777777776 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
7 0 1 0.6649230769204375 0.222222222 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
8 0 1 0.7934835164804999 0.2666666664 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
10 0 1 0.9331043956006249 0.3111111108 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
11 0 1 1.0616648351606877 0.3555555552 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
12 0 1 1.19022527472075 0.3999999996 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
13 0 1 1.3187857142808126 0.444444444 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
14 0 1 1.447346153840875 0.4888888884 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
15 0 1 1.575906593400937 0.5333333328 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
16 0 1 1.704467032961 0.5777777772 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
17 0 1 1.8330274725210622 0.6222222216 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
18 0 1 1.961587912081125 0.666666666 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
19 0 1 2.0901483516411874 0.7111111104 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 1 1.0470588235294114 2.1839821428542505 0.7555555548 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 2 0.9888888888888887 2.3620467032880006 0.7999999992 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 3 0.9368421052631576 2.5401112637217502 0.8444444436 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 5 0.8899999999999998 2.7258008241555003 0.888888888 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 6 0.8476190476190474 2.9038653845892504 0.9333333324 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 7 0.8090909090909089 3.0819299450230004 0.9777777768 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 8 0.7739130434782606 3.2599945054567505 1.0222222212 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 9 0.7416666666666666 3.4380590658904997 1.0666666656 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 10 0.7119999999999999 3.61612362632425 1.11111111 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 11 0.6846153846153844 3.7941881867580003 1.1555555544 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 12 0.6592592592592591 3.9722527471917504 1.1999999988 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 13 0.6357142857142856 4.1503173076254996 1.2444444432 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 14 0.6137931034482758 4.32838186805925 1.2888888876 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 15 0.5933333333333332 4.506446428493001 1.333333332 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 16 0.5741935483870966 4.684510988926751 1.3777777764 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 17 0.5562499999999999 4.8625755493605 1.4222222208 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 18 0.5393939393939393 5.04064010979425 1.4666666652 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 19 0.5235294117647057 5.218704670228 1.5111111096 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 20 0.5085714285714285 5.39676923066175 1.555555554 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 21 0.49444444444444435 5.5748337910955 1.5999999984 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 22 0.48108108108108094 5.75289835152925 1.6444444428 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 23 0.4684210526315788 5.930962911963 1.6888888872 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 24 0.45641025641025634 6.10902747239675 1.7333333316 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 25 0.4449999999999999 6.2870920328305 1.777777776 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
20 26 0.4341463414634145 6.4651565932642505 1.8222222204 0.0444444444 18.1 22.8 100.0 0.99999 1.4505494505
