ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 1002.9999999999999 0.0444444444 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
4 0 0 2003.9999999999998 0.0888888888 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
5 0 0 3004.9999999999995 0.1333333332 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
6 0 0 4005.9999999999995 0.1777777776 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
7 0 0 5006.999999999999 0.222222222 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
8 0 0 6007.999999999999 0.2666666664 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
9 0 0 7008.999999999999 0.3111111108 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
10 0 0 8009.999999999999 0.3555555552 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
11 0 0 9011.0 0.3999999996 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
12 0 0 10011.999999999998 0.444444444 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
13 0 0 11012.999999999998 0.4888888884 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
14 0 0 12013.999999999998 0.5333333328 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
15 0 0 13015.0 0.5777777772 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
16 0 0 14015.999999999998 0.6222222216 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
17 0 0 15017.0 0.666666666 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
18 0 0 16017.999999999998 0.7111111104 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
19 0 0 17019.0 0.7555555548 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 0 0 18020.0 0.7999999992 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 3 0.03999999999999925 20549.000000228873 0.8444444436 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 4 0.08999999999999925 23632.00000054117 0.888888888 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 5 0.12999999999999923 26495.000000820466 0.9333333324 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 6 0.16999999999999926 29518.000001123768 0.9777777768 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 7 0.2099999999999993 32701.000001451066 1.0222222212 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 8 0.23999999999999932 35564.00000173037 1.0666666656 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 9 0.26999999999999935 38547.000002027664 1.11111111 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 10 0.2999999999999994 41650.00000234297 1.1555555544 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 12 0.3299999999999994 44876.00000267657 1.1999999988 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 13 0.3499999999999994 47659.00000294387 1.2444444432 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 14 0.36999999999999944 50522.00000322316 1.2888888876 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 15 0.39999999999999947 54065.000003604466 1.333333332 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 16 0.4099999999999995 56488.00000381777 1.3777777764 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 17 0.4299999999999995 59591.000004133064 1.4222222208 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 18 0.4499999999999995 62774.000004460366 1.4666666652 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 19 0.46999999999999953 66037.00000479967 1.5111111096 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 20 0.47999999999999954 68680.00000504596 1.555555554 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 21 0.49999999999999956 72083.00000540627 1.5999999984 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 22 0.5099999999999996 74826.00000566756 1.6444444428 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
20 23 0.5199999999999996 77609.00000593487 1.6888888872 0.0444444444 2.28 22.8 100.0 0.99999 0.3333333333
