ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 1002.9999999999999 0.0444444444 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
4 0 0 2003.9999999999998 0.0888888888 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
5 0 0 3004.9999999999995 0.1333333332 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
6 0 0 4005.9999999999995 0.1777777776 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
7 0 0 5006.999999999999 0.222222222 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
8 0 0 6007.999999999999 0.2666666664 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
9 0 0 7008.999999999999 0.3111111108 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
10 0 0 8009.999999999999 0.3555555552 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
11 0 0 9011.0 0.3999999996 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
12 0 0 10011.999999999998 0.444444444 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
14 0 0 11013.999999999998 0.4888888884 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
15 0 0 12014.999999999998 0.5333333328 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
16 0 0 13016.0 0.5777777772 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
17 0 0 14016.999999999998 0.6222222216 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
17 0 0 15017.0 0.666666666 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
19 0 0 16018.999999999998 0.7111111104 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
19 0 0 17019.0 0.7555555548 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 2 0.009999999999999247 18386.000000054573 0.7999999992 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 3 0.059999999999999255 21309.000000342872 0.8444444436 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 5 0.10999999999999924 24435.000000661465 0.888888888 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 6 0.14999999999999925 27338.00000094677 0.9333333324 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 7 0.18999999999999928 30401.000001256067 0.9777777768 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 8 0.22999999999999932 33624.000001589375 1.0222222212 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 9 0.25999999999999934 36527.000001874665 1.0666666656 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 10 0.28999999999999937 39550.00000217797 1.11111111 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 11 0.3199999999999994 42693.00000249926 1.1555555544 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 12 0.3399999999999994 45416.00000275757 1.1999999988 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 13 0.36999999999999944 48779.00000311187 1.2444444432 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 14 0.38999999999999946 51682.00000339717 1.2888888876 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 15 0.4099999999999995 54665.00000369447 1.333333332 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 16 0.4299999999999995 57728.00000400377 1.3777777764 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 17 0.4499999999999995 60871.00000432507 1.4222222208 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 18 0.4599999999999995 63434.00000455937 1.4666666652 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 19 0.47999999999999954 66717.00000490167 1.5111111096 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 20 0.48999999999999955 69380.00000515097 1.555555554 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 21 0.5099999999999996 72803.00000551427 1.5999999984 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 22 0.5199999999999996 75566.00000577857 1.6444444428 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 23 0.5299999999999996 78369.00000604888 1.6888888872 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 24 0.5499999999999996 81992.00000644216 1.7333333316 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 25 0.5599999999999996 84895.00000672745 1.777777776 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 26 0.5699999999999997 87838.0000070188 1.8222222204 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 27 0.5799999999999997 90821.00000731609 1.8666666648 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 28 0.5899999999999997 93844.00000761938 1.9111111092 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 29 0.5999999999999998 96907.00000792868 1.9555555536 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 30 0.6099999999999998 100010.00000824398 1.999999998 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 31 0.6199999999999998 103153.00000856529 2.0444444424 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 32 0.6199999999999999 105396.00000875158 2.0888888868 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 33 0.6299999999999999 108599.00000908188 2.1333333312 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 34 0.6399999999999999 111842.00000941819 2.1777777756 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 35 0.6499999999999999 115125.0000097605 2.22222222 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 36 0.6499999999999999 117428.00000995581 2.2666666644 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 37 0.6599999999999999 120771.00001030709 2.3111111088 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 38 0.6699999999999999 124154.0000106644 2.3555555532 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 39 0.6699999999999999 126497.0000108657 2.3999999976 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
20 40 0.6799999999999999 129940.000011232 2.444444442 0.0444444444 15.96 22.8 100.0 0.99999 0.3333333333
